name,category,rating,review,city,lat,lng
"Survey Museum","museum",4,"","thiruvananthapuram",8.5014669,76.9599994
"Adeodatus Memorial Carmelite Museum","museum",5,"","thiruvananthapuram",8.5010202,76.9629676
"Palm-Leaf Manuscripts Museum","museum",4.7,"","thiruvananthapuram",8.486159399999998,76.9403548
"La fait by saina´s","museum",5,"","thiruvananthapuram",8.532568900000001,76.9758159
"Travancore Titanium Art Wall","museum",5,"","thiruvananthapuram",8.5015134,76.9031921
"SRI AYYAGURUDEVA JEEVASAMADHI","museum",4.8,"","thiruvananthapuram",8.489856699999999,76.960584
"Arumana Amma Veedu","museum",4.2,"","thiruvananthapuram",8.482078899999998,76.93726319999999
"Chitralayam art museum","museum",4.3,"","thiruvananthapuram",8.481869699999999,76.9452301
"Puthen Malika Palace Museum","museum",4.4,"","thiruvananthapuram",8.4818689,76.94531909999999
"H.H Uthradam Thirunal Marthanda Varma Chithralayam","museum",4.4,"","thiruvananthapuram",8.481132200000001,76.9456616
"Sunil's Wax Museum Trivandrum","museum",4.4,"","thiruvananthapuram",8.4806553,76.9450292
"Indian Airforce Helicopter Z3045","museum",4.8,"","thiruvananthapuram",8.4799211,76.91248929999999
"Shanghumugham Art Museum","museum",4.3,"","thiruvananthapuram",8.4786282,76.9128343
"Bio Diversity Museum","museum",4.2,"","thiruvananthapuram",8.4785603,76.92988749999999
"Vallakadavu Boat Jetty","museum",4.3,"","thiruvananthapuram",8.4789652,76.9329156
"Varaha Temple Thiruvananthapuram","museum",4.8,"","thiruvananthapuram",8.477405,76.9423691
"Bell Museum","museum",4.2,"","thiruvananthapuram",8.5068748,76.9897095
"Guru Gopinath Natanagramam & Dance Museum","museum",4.4,"","thiruvananthapuram",8.5200904,76.9964502
"Sree Narayana Gurukulam, Chempazhanthy","museum",4.7,"","thiruvananthapuram",8.5666966,76.9099641
"Archaeological Museum, Department of Archaeology, University of Kerala","museum",4.7,"","thiruvananthapuram",8.561316099999999,76.88855939999999
"Kid's Park","park",3.7,"","thiruvananthapuram",8.506152799999999,76.9523206
"Soorya Gardens Children's Park","park",3.5,"","thiruvananthapuram",8.517448699999997,76.9733909
"Zzzz https","park",0,"","thiruvananthapuram",8.5200327,76.9368294
"KANIMANGALAM","park",0,"","thiruvananthapuram",8.5179606,76.9394291
"PMRA Square","park",4,"","thiruvananthapuram",8.517901,76.9393121
"MN Park","park",5,"","thiruvananthapuram",8.5186712,76.94210199999999
"City Square","park",4,"","thiruvananthapuram",8.5314769,76.9390975
"Kid's Park","park",5,"","thiruvananthapuram",8.5212728,76.929391
"P S Smarakam","park",4.5,"","thiruvananthapuram",8.517078999999999,76.9418572
"AKG park Pottakuzhy","park",3.9,"","thiruvananthapuram",8.5149781,76.9372746
"Tagore Gardens Children's Park","park",4.7,"","thiruvananthapuram",8.5176075,76.9288512
"Shyamam Gardens","park",5,"","thiruvananthapuram",8.5200148,76.9488295
"Thamarabhagam Pond","park",4.3,"","thiruvananthapuram",8.511379399999997,76.9383903
"Mythri Park","park",0,"","thiruvananthapuram",8.5207386,76.9233874
"Eden Garden GMC","park",4.8,"","thiruvananthapuram",8.521850700000002,76.9226958
"Kannottukonam Pond And Park","park",3.7,"","thiruvananthapuram",8.5340375,76.9263485
"SCTIMST Children's Park","park",3.6,"","thiruvananthapuram",8.517013,76.9227337
"Pattom Thanupilla Park","park",2.4,"","thiruvananthapuram",8.5235328,76.9528174
"Parakottukonam Kulam","park",4.6,"","thiruvananthapuram",8.5341059,76.9234398
"Pulliyil kulam(pond)","park",0,"","thiruvananthapuram",8.527328299999999,76.9203157
"PMG Butterfly Park","park",4.1,"","thiruvananthapuram",8.510317700000002,76.94593309999999
"Cactus & Succulent Park","park",2.8,"","thiruvananthapuram",8.509716899999999,76.9458305
"Alappuram Park","park",4.1,"","thiruvananthapuram",8.5330534,76.9514796
"Hill Top Gardens","park",4.2,"","thiruvananthapuram",8.5143686,76.9223518
"Kunnukuzhy Childrens Park","park",4,"","thiruvananthapuram",8.5068437,76.941429
"Children's Park, Prasanth Nagar","park",3.4,"","thiruvananthapuram",8.5302849,76.9190121
"Chemb Aasthanam","park",0,"","thiruvananthapuram",8.5053197,76.9416258
"CUBA","park",5,"","thiruvananthapuram",8.505219900000002,76.9416057
"Benzoram","park",4.8,"","thiruvananthapuram",8.504845199999998,76.94073200000001
"Vikas Bhavan Park","park",0,"","thiruvananthapuram",8.507687499999998,76.9482031
"Sree Chithira Thirunal Statue","park",3,"","thiruvananthapuram",8.517727199999998,76.9565963
"THEKKE BUNGLOW GARDEN LANE","park",0,"","thiruvananthapuram",8.536068499999999,76.9182677
"Pandit Colony Park","park",0,"","thiruvananthapuram",8.519736400000001,76.9586003
"EMS park","park",4,"","thiruvananthapuram",8.506411,76.95042649999999
"Children's Play area & Park","park",3.7,"","thiruvananthapuram",8.5463433,76.93982340000001
"Butterfly Park","park",4,"","thiruvananthapuram",8.5114179,76.9556679
"Museum Garden Park","park",4.5,"","thiruvananthapuram",8.5090195,76.9541672
"Agrocentre","park",0,"","thiruvananthapuram",8.5012189,76.9313389
"Kids Park","park",4,"","thiruvananthapuram",8.5143706,76.95832899999999
"Children's Park","park",3.9,"","thiruvananthapuram",8.510132000000002,76.9559237
"Asan Statue","park",4,"","thiruvananthapuram",8.5035125,76.9483827
"Aasan Park","park",3.9,"","thiruvananthapuram",8.5034662,76.9484174
"R Shanker Statue","park",4.3,"","thiruvananthapuram",8.505302499999999,76.9513794
"Kowdiar Park","park",4.2,"","thiruvananthapuram",8.5222778,76.9609528
"Bhinna Sheshi Souhrida Park (Wheelchair Accessible Park)","park",5,"","thiruvananthapuram",8.5086323,76.9553256
"Swamy Vivekananda Statue Park","park",4.3,"","thiruvananthapuram",8.5222307,76.9610239
"Susheela Gopalan Memorial","park",3.5,"","thiruvananthapuram",8.5016967,76.94591369999999
"NishaGandhi Exhibition ground","park",0,"","thiruvananthapuram",8.511887699999999,76.9580048
"Sri. K GopalaPillai Island Park","park",3.5,"","thiruvananthapuram",8.520791299999999,76.9611372
"Keraleeyam Stage @ Rakthasakshi Mandapam","park",5,"","thiruvananthapuram",8.5038625,76.9508281
"Kanakakkunnu Junction","park",3,"","thiruvananthapuram",8.5088937,76.956582
"Open Chess Board Game","park",5,"","thiruvananthapuram",8.508883599999999,76.9570268
"Boat Club Park","park",3.7,"","thiruvananthapuram",8.5211302,76.96228359999999
"Sree Narayana Guru Park","park",4.3,"","thiruvananthapuram",8.509456799999999,76.9578276
"Children's Park","park",0,"","thiruvananthapuram",8.5089358,76.9575547
"Captain Lakshmi Inclusive Park","park",4.2,"","thiruvananthapuram",8.509117999999999,76.9577875
"Miyawaki forest","park",0,"","thiruvananthapuram",8.509844099999999,76.9585577
"Kowdiar Gardens Park","park",0,"","thiruvananthapuram",8.522202499999997,76.9633353
"Karikkakam The village Market","park",0,"","thiruvananthapuram",8.5035528,76.9058592
"JAWAHAR SMARAKA MANDIRAM","park",4.8,"","thiruvananthapuram",8.5001306,76.90447189999999
"Chackai Children's Park","park",4,"","thiruvananthapuram",8.4916781,76.9211495
"Gurudev Garden","park",5,"","thiruvananthapuram",8.4975313,76.9287336
"Raja's road","park",0,"","thiruvananthapuram",8.5050936,76.90262249999999
"Kalpaka Nagar house no 37","park",3.5,"","thiruvananthapuram",8.4913314,76.9222576
"Kadhali Vanam @ SAMETI","park",0,"","thiruvananthapuram",8.509862499999999,76.90295309999999
"Miyawaki Forest @ TTPL Trivandrum","park",0,"","thiruvananthapuram",8.4992592,76.90131219999999
"House of Plants","park",0,"","thiruvananthapuram",8.5107942,76.90160329999999
"Dr. Palpu Urban Square","park",5,"","thiruvananthapuram",8.4963044,76.9317114
"PADMABHOOSHAN K.SUKUMARAN MEMORIAL PARK","park",3.3,"","thiruvananthapuram",8.495424,76.9318359
"K Balakrishnan Memorial Children's Park","park",3.5,"","thiruvananthapuram",8.495506700000002,76.9320089
"Courtyard garden","park",4.1,"","thiruvananthapuram",8.4875923,76.9263023
"Sneharamam","park",4.5,"","thiruvananthapuram",8.5008137,76.8972172
"Akkulam Children's Park","park",4.2,"","thiruvananthapuram",8.521496599999999,76.90601579999999
"Veli - Akkulam Lake Foot Path","park",3.9,"","thiruvananthapuram",8.521083099999998,76.9011785
"Chacha Nehru Traffic Park Shanghumugam","park",3.9,"","thiruvananthapuram",8.4813802,76.9127874
"Chattambi Swami Memmorial Pourasamithy","park",5,"","thiruvananthapuram",8.4919239,76.9368867
"Shankhumukham Park","park",0,"","thiruvananthapuram",8.4811088,76.91118569999999
"Tsunami Beach Park","park",4.1,"","thiruvananthapuram",8.4808103,76.9124257
"Miyawaki Model Forest","park",3.8,"","thiruvananthapuram",8.4809226,76.9113833
"Aakulam Bridge Walk Park","park",4.4,"","thiruvananthapuram",8.519268100000001,76.8980188
"Children's Park Shanghumugham","park",3.9,"","thiruvananthapuram",8.4805098,76.9123046
"Selfie point","park",2,"","thiruvananthapuram",8.480197399999998,76.91226
"Indian Airforce Helicopter Mi 8","park",4.6,"","thiruvananthapuram",8.479987999999999,76.912565
"Park","park",4.3,"","thiruvananthapuram",8.479459199999999,76.912662
"BEACH PARK SHANGUMUGHAM","park",4.9,"","thiruvananthapuram",8.479297399999998,76.9127448
"Park and Garden","park",4.4,"","thiruvananthapuram",8.479101399999998,76.91223049999999
"Free Parking","park",0,"","thiruvananthapuram",8.5116676,76.8911832
"Veli Pool","park",3.3,"","thiruvananthapuram",8.5110306,76.89072689999999
"Veli Children's Park","park",4.2,"","thiruvananthapuram",8.5104009,76.890106
"Mathrubhumi Road Junction - ആൽത്തറ","park",3.5,"","thiruvananthapuram",8.4946517,76.94368539999999
"Veli Beach Park","park",4.1,"","thiruvananthapuram",8.5081083,76.8880477
"Vallakadavu Junction","park",4.4,"","thiruvananthapuram",8.4783096,76.93150279999999
"Sreekandeswaram","park",4,"","thiruvananthapuram",8.4893708,76.9472255
"Gandhi smaraka Janaseva Samithi","park",3.5,"","thiruvananthapuram",8.4949674,76.95250419999999
"Sreekandeswaram Park","park",3.6,"","thiruvananthapuram",8.4862757,76.9420694
"Chattampi Swami Park","park",3.1,"","thiruvananthapuram",8.4864051,76.9430284
"Nethaji Park","park",1.5,"","thiruvananthapuram",8.4847262,76.93968389999999
"Virakupurakotta Road","park",0,"","thiruvananthapuram",8.485928099999999,76.9449971
"MG Radhakrishnan Square","park",0,"","thiruvananthapuram",8.4939556,76.9542587
"Adoor","park",0,"","thiruvananthapuram",8.5034736,76.9586516
"Manaveeyam Veedhi","park",4.3,"","thiruvananthapuram",8.509368700000001,76.96131799999999
"T Square","park",5,"","thiruvananthapuram",8.5094128,76.9618296
"Mahatma Ayyankali Square","park",4.4,"","thiruvananthapuram",8.5115008,76.96242099999999
"Akkamma Cheriyan Statue","park",4,"","thiruvananthapuram",8.513472399999998,76.9615201
"Akkamma Cherian Park","park",4.1,"","thiruvananthapuram",8.513497299999997,76.96161099999999
"Mannam Memorial Children's Park vivekananda Nagar","park",0,"","thiruvananthapuram",8.5028507,76.9701015
"AKG Memorial","park",5,"","thiruvananthapuram",8.5082697,76.9711945
"Jawahar Nagar park","park",0,"","thiruvananthapuram",8.5166241,76.9668654
"Ponnara Sreedhar Park","park",4,"","thiruvananthapuram",8.487468999999999,76.95287359999999
"Sasthamangalam Tree","park",4,"","thiruvananthapuram",8.512953099999999,76.971454
"Heather Corniche Park","park",5,"","thiruvananthapuram",8.5139914,76.9712577
"PPD Urban Ville Kids Park","park",0,"","thiruvananthapuram",8.5128638,76.9727431
"Artech SriRema Park","park",4,"","thiruvananthapuram",8.5170794,76.9706581
"Children's Park","park",4.4,"","thiruvananthapuram",8.5177252,76.97186529999999
"Lineage Water Fountain","park",5,"","thiruvananthapuram",8.5179232,76.9722305
"ixgreen","park",0,"","thiruvananthapuram",8.5467708,76.9163841
"CET Square","park",5,"","thiruvananthapuram",8.546135099999999,76.9053399
"Sugar Forest","park",0,"","thiruvananthapuram",8.5468041,76.9064128
"Bike bay cet","park",5,"","thiruvananthapuram",8.5470356,76.9059904
"Karthi gardens (K G road)","park",3,"","thiruvananthapuram",8.534758,76.8924425
"Children Park","park",5,"","thiruvananthapuram",8.5278856,76.8896728
"Thirunagar park","park",4.2,"","thiruvananthapuram",8.547629600000002,76.9023414
"Yoga Park","park",4.4,"","thiruvananthapuram",8.5300169,76.88861849999999
"Infy Park and Garden","park",0,"","thiruvananthapuram",8.5328137,76.88417729999999
"CLIFTON ROYAL MEADOWS","park",3.8,"","thiruvananthapuram",8.525161,76.965164
"SAP Park","park",0,"","thiruvananthapuram",8.5243798,76.9702908
"LP Baiju Memorial","park",0,"","thiruvananthapuram",8.521551699999998,76.9707869
"Swathy Nagar Residence Association Childern's Park","park",0,"","thiruvananthapuram",8.5219697,76.97166120000001
"Cordon Sreevalsam Children's Park","park",5,"","thiruvananthapuram",8.5200625,76.97154689999999
"Malloor Sreedharan Nair Memorial","park",0,"","thiruvananthapuram",8.518851799999998,76.9721344
"Killiyar Gardens","park",5,"","thiruvananthapuram",8.5214999,76.97426229999999
"River valley Park","park",5,"","thiruvananthapuram",8.5178642,76.9757387
"Kid’s Park in Cordial Dhanuss","park",0,"","thiruvananthapuram",8.5175682,76.97575789999999
"Ajish n Roopa","park",0,"","thiruvananthapuram",8.5629445,76.9123135
"Horticultural Therapy Garden","park",0,"","thiruvananthapuram",8.5529677,76.9377531
"Park'n'Joy","park",5,"","thiruvananthapuram",8.560571299999998,76.8961195
"Vibes manmade lake","park",0,"","thiruvananthapuram",8.566205499999999,76.8966452
"Arabic Park","park",5,"","thiruvananthapuram",8.5597738,76.89040299999999
"Oonjal-SDE Park","park",5,"","thiruvananthapuram",8.559977899999998,76.8902572
"ORI Park","park",4,"","thiruvananthapuram",8.5609901,76.8893057
"Campus Ootty","park",4,"","thiruvananthapuram",8.558880999999998,76.88802799999999
"Suvarna Keralam Thulaseevanam Herbal Park University Of Kariyavattom","park",5,"","thiruvananthapuram",8.5483055,76.8845229
"Social Science Park","park",3,"","thiruvananthapuram",8.561925699999998,76.8892668
"Chola (ചോല) University Of kerala, Kariavattom campus","park",4.5,"","thiruvananthapuram",8.5622718,76.888963
"Butterfly Park","park",4.2,"","thiruvananthapuram",8.5641848,76.890288
"Infosys Sprout Kitchen Garden Thiruvananthapuram","park",4.8,"","thiruvananthapuram",8.536487799999998,76.884242
"Echilod Chira","park",2.5,"","thiruvananthapuram",8.5657006,76.8898679
"Vayamba childrens park","park",5,"","thiruvananthapuram",8.569496299999999,76.94017749999999
"Lekshmy pranavam gardens g18","park",0,"","thiruvananthapuram",8.559864899999999,76.94867579999999
"Campus Udyana","park",5,"","thiruvananthapuram",8.564922,76.8876444
"Balumukku","park",4.3,"","thiruvananthapuram",8.5648754,76.8875824
"Botany garden","park",5,"","thiruvananthapuram",8.566637799999999,76.8879599
"THULASEEVANAM HERBAL PARK","park",3.5,"","thiruvananthapuram",8.5655607,76.8870522
"IMK Park","park",4.5,"","thiruvananthapuram",8.5643804,76.8861749
"Biodiversity Park","park",4.8,"","thiruvananthapuram",8.5687676,76.888502
"Miyawaki forest","park",4.5,"","thiruvananthapuram",8.567627500000002,76.88680049999999
"Peruvazhi Park","park",4,"","thiruvananthapuram",8.5649224,76.8845323
"Ambience theatre","park",5,"","thiruvananthapuram",8.5580768,76.8804336
"Gandhi Smrithi","park",0,"","thiruvananthapuram",8.5554808,76.9627962
"MANJAMKODE CHIRA","park",0,"","thiruvananthapuram",8.5683737,76.9535265
"SREEDHAR VALLEY","park",0,"","thiruvananthapuram",8.56566,76.959016
"Nilami Chira","park",4.3,"","thiruvananthapuram",8.554955600000001,76.9836893
"Beacon Green Children’s Park","park",3,"","thiruvananthapuram",8.5199249,76.97934479999999
"Martyr’s memorial star statue","park",0,"","thiruvananthapuram",8.5192962,76.979161
"Pathiyanadu ambalakadavu","park",0,"","thiruvananthapuram",8.5737389,76.9726987
"EMS Memorial Community Hall","park",5,"","thiruvananthapuram",8.517972899999998,76.97832009999999
"Nature Education Society of Travancore (Nest)","park",4.8,"","thiruvananthapuram",8.549809,76.9906855
"Indoor Stadium for National Games","park",4,"","thiruvananthapuram",8.5327557,76.9893276
"Thiruvananthapuram","locality",0,"","thiruvananthapuram",8.5241391,76.9366376
"Pattom Royal Hotel","lodging",4.2,"","thiruvananthapuram",8.5176758,76.9435275
"Marwa Inn","lodging",3.5,"","thiruvananthapuram",8.520697600000002,76.9302775
"Park Rajadhani","lodging",3.6,"","thiruvananthapuram",8.530007,76.93008789999999
"Chempaka Kindergarten Kesavadasapuram","school",4.8,"","thiruvananthapuram",8.5286582,76.9330555
"Directorate of Mining and Geology","local government office",3.3,"","thiruvananthapuram",8.528413499999997,76.93568359999999
"South Indian Bank ATM","atm",3.9,"","thiruvananthapuram",8.5284728,76.93868379999999
"Federal Bank ATM","atm",3.5,"","thiruvananthapuram",8.5221898,76.9412169
"IndusInd Bank","bank",2.9,"","thiruvananthapuram",8.529776399999998,76.9383161
"FINSERVE IND","finance",5,"","thiruvananthapuram",8.5245223,76.9394987
"Modi Care Products","point of interest",4,"","thiruvananthapuram",8.5277915,76.9401572
"Hotel Triva","lodging",3.8,"","thiruvananthapuram",8.5228147,76.9309749
"SBI Branch Lic Junction Pattom","bank",4.2,"","thiruvananthapuram",8.522064499999999,76.9408952
"Nilkamal Neo Combines(Authorised distributor)","furniture store",4,"","thiruvananthapuram",8.527289,76.9392089
"Lens and Frames Opticians","point of interest",4.9,"","thiruvananthapuram",8.523931300000001,76.94017889999999
"State Bank of India ATM","atm",4.6,"","thiruvananthapuram",8.527986799999999,76.9391468
"Keltron Knowledge Centre","point of interest",4.1,"","thiruvananthapuram",8.5253296,76.9391668
"TVMSERVER","point of interest",4.3,"","thiruvananthapuram",8.5286376,76.93748389999999
"Chellam Umbrella Mart","furniture store",3.9,"","thiruvananthapuram",8.5238256,76.9398315
"Galaxy Granites","point of interest",5,"","thiruvananthapuram",8.5251032,76.93955660000002
"Biverah Hotel and Suites, 4-star hotels in Trivandrum, Medical college, kims hospital, hotels in trivandrum, budget hotel","lodging",3.8,"","thiruvananthapuram",8.5137729,76.9295781
"Hotel Prasanth","lodging",4.1,"","thiruvananthapuram",8.510836,76.9492896
"Windsor Rajadhani","lodging",4.1,"","thiruvananthapuram",8.528496400000002,76.96044049999999
"IDBI Bank ATM","atm",3.6,"","thiruvananthapuram",8.531806399999999,76.92873519999999
"PAT 4 PETS VETERINARY MEDICAL STORE","pharmacy",4.2,"","thiruvananthapuram",8.511286,76.949303
"Federal Bank","bank",4.3,"","thiruvananthapuram",8.5355341,76.94498879999999
"Federal Bank","bank",4.4,"","thiruvananthapuram",8.5383196,76.9258098
"Fabindia Experience Center, Kowdiar, Thiruvananthapuram","clothing store",4.2,"","thiruvananthapuram",8.5227035,76.95834289999999
"Dr A Chakravarthy MBBS MD PhD (USA)","doctor",4.5,"","thiruvananthapuram",8.525198699999999,76.9185964
"Bata Shoe Store","shoe store",3.9,"","thiruvananthapuram",8.5354717,76.9425227
"Sree Chitra Tirunal Institute for Medical Sciences & Technology","hospital",4.3,"","thiruvananthapuram",8.5212469,76.9261032
"KTDC MASCOT HOTEL","lodging",4.2,"","thiruvananthapuram",8.509177700000002,76.9498653
"SBI Branch Nalanchira","bank",4.3,"","thiruvananthapuram",8.544675999999999,76.94397219999999
"Kerala State Civil Service Academy","point of interest",4,"","thiruvananthapuram",8.5171142,76.9479925
"Directorate of Social Justice","point of interest",4.7,"","thiruvananthapuram",8.507615,76.9487747
"Taxitel","car rental",4.7,"","thiruvananthapuram",8.512669699999998,76.95087219999999
"Kerala Women's Commission","point of interest",3.1,"","thiruvananthapuram",8.5123315,76.9474372
"Oriental Insurance Company","point of interest",3.5,"","thiruvananthapuram",8.531613,76.92902149999999
"Indian Overseas Bank","bank",3.4,"","thiruvananthapuram",8.528407099999999,76.928341
"Bharat Petroleum - KI George","gas station",3.9,"","thiruvananthapuram",8.5270265,76.9392088
"ICICI Bank ATM","atm",3.6,"","thiruvananthapuram",8.5279445,76.93913239999999
"Dr.Nathanis Diagnostic Clinic","doctor",4.4,"","thiruvananthapuram",8.523595799999999,76.93851579999999
"Gnayalloor Dental Clinic","health",4.6,"","thiruvananthapuram",8.529056599999999,76.9343238
"Gem Testing Laboratory","point of interest",2.8,"","thiruvananthapuram",8.5287378,76.9356519
"Ethnic Weaves Boutique","clothing store",4,"","thiruvananthapuram",8.5305708,76.9386365
"Bank of Baroda Vizhinjam Branch","bank",3.7,"","thiruvananthapuram",8.53028,76.938502
"CSB Bank ATM","atm",3.1,"","thiruvananthapuram",8.5257404,76.9390154
"AV Aviation","point of interest",4.3,"","thiruvananthapuram",8.522907499999999,76.936818
"State Bank ATM","atm",3.6,"","thiruvananthapuram",8.5218821,76.9410254
"Rainbow Shopping","clothing store",4.3,"","thiruvananthapuram",8.5292748,76.9379936
"Oban Square","meal delivery",4.5,"","thiruvananthapuram",8.528751999999999,76.9339553
"EduZone IAS Academy","point of interest",4.1,"","thiruvananthapuram",8.5241391,76.9366376
"Berger Paints India Limited","home goods store",3.5,"","thiruvananthapuram",8.524113,76.93665349999999
"Peter Thomas","point of interest",0,"","thiruvananthapuram",8.524113,76.93665349999999
"Sathya Sai Temple Vattiyoorkavu","hindu temple",4,"","thiruvananthapuram",8.524113,76.9366537
"Ophthalmic Hospital","hospital",0,"","thiruvananthapuram",8.524139100000001,76.93663769999999
"Brite Smile Spa","health",0,"","thiruvananthapuram",8.5231018,76.9360726
"Osko Builders India Pvt Ltd","general contractor",4.3,"","thiruvananthapuram",8.522844,76.936188
"Aishwarya Homes Vista","lodging",4.5,"","thiruvananthapuram",8.524637,76.934868
"KIMSHEALTH Hospital Trivandrum","hospital",4.3,"","thiruvananthapuram",8.5137118,76.9093451
"Thiruvananthapuram International Airport","airport",4.2,"","thiruvananthapuram",8.487088500000002,76.92196659999999
"Buddha Kalari","place of worship",4.6,"","thiruvananthapuram",8.5023499,76.91833489999999
"New Rajasthan Marbles","home goods store",4.7,"","thiruvananthapuram",8.5041721,76.910235
"Evartha","point of interest",4.4,"","thiruvananthapuram",8.515558099999998,76.9194296
"Maharaja Medical Centre","health",4.5,"","thiruvananthapuram",8.507061799999997,76.9196505
"Cee Vees Imaging & Healthcare Research Pvt Ltd","health",4,"","thiruvananthapuram",8.514243,76.909618
"Travancore Telecoms","point of interest",4.9,"","thiruvananthapuram",8.505939999999999,76.9065413
"KIMSHEALTH Cancer Center","hospital",4.7,"","thiruvananthapuram",8.5144164,76.909663
"Mangalam Traders Anayara","grocery or supermarket",3.7,"","thiruvananthapuram",8.505029900000002,76.9168761
"Union Bank of India ATM","atm",0,"","thiruvananthapuram",8.505206,76.9160969
"Thiruvananthapuram Corporation Central library","library",4,"","thiruvananthapuram",8.5053641,76.9161262
"VINAYAKA STORES","point of interest",0,"","thiruvananthapuram",8.5054009,76.916158
"Kadakampally Village Office","point of interest",3.2,"","thiruvananthapuram",8.5054537,76.9160289
"District Employment Exchange","local government office",3.8,"","thiruvananthapuram",8.5054781,76.9159769
"Unicorn Power Solutions Pvt Ltd Thiruvananthapuram","car repair",5,"","thiruvananthapuram",8.504038300000001,76.9181535
"Kadakampally Service Co-Operative Bank","finance",4.8,"","thiruvananthapuram",8.5056956,76.91608049999999
"Akshaya Computer Centre & OS","point of interest",2.6,"","thiruvananthapuram",8.5058851,76.91585549999999
"Akshaya E Centre","point of interest",3.8,"","thiruvananthapuram",8.505879199999999,76.9158499
"SmileVie Multispeciality Dental Clinic","health",5,"","thiruvananthapuram",8.503443099999998,76.91899529999999
"Isa Viswa Vidyalayam","school",0,"","thiruvananthapuram",8.501732199999998,76.91818169999999
"Beacon Sky","point of interest",4.3,"","thiruvananthapuram",8.508051000000002,76.91510819999999
"Prompt Food Supplies","point of interest",3.3,"","thiruvananthapuram",8.5017779,76.92040999999999
"Steel City","point of interest",4.4,"","thiruvananthapuram",8.500131,76.91424219999999
"The Dental Clinic","health",0,"","thiruvananthapuram",8.5014832,76.9210433
"GATE Overflow","point of interest",4.2,"","thiruvananthapuram",8.509343699999997,76.9138933
"Saint Jude's Roman Catholic Church","church",4.5,"","thiruvananthapuram",8.5086966,76.9127817
"Kerala State Ration Store","point of interest",4,"","thiruvananthapuram",8.4999302,76.92128129999999
"All Saints Library","library",3.7,"","thiruvananthapuram",8.497102199999999,76.9093931
"Anayara Post Office","post office",3.9,"","thiruvananthapuram",8.5003637,76.9218829
"Sabine Hospitals Advanced Fertility Women Children","hospital",4.1,"","thiruvananthapuram",8.507300899999999,76.910991
"Marikar Nissan","car repair",4.4,"","thiruvananthapuram",8.5045511,76.9100619
"Happy Weddings","point of interest",4.5,"","thiruvananthapuram",8.5088359,76.9106621
"The Salvation Army Church, Anayara","church",3.4,"","thiruvananthapuram",8.5105133,76.9216233
"Sleek Modular Kitchen","furniture store",3.8,"","thiruvananthapuram",8.505739499999999,76.9084463
"Deedi Chevrolet","car repair",3.7,"","thiruvananthapuram",8.507667999999999,76.9085284
"CarMax","car dealer",4.3,"","thiruvananthapuram",8.506764099999998,76.9071946
"Aluco Racking Systems","home goods store",3.6,"","thiruvananthapuram",8.5074422,76.9072017
"Anganwadi","school",5,"","thiruvananthapuram",8.507781699999997,76.9259933
"Muthoot Finance Gold Loan","insurance agency",4.9,"","thiruvananthapuram",8.5112246,76.9094003
"Gentle Homes- Architects and Builders","point of interest",4.5,"","thiruvananthapuram",8.5142228,76.9156182
"Maruti Sales and Service","car dealer",2.8,"","thiruvananthapuram",8.508425899999999,76.9072979
"State Bank ATM","atm",2.6,"","thiruvananthapuram",8.5107318,76.90859139999999
"Ayushman Bhava","point of interest",3.5,"","thiruvananthapuram",8.512237799999998,76.92332309999999
"Capital O Platinum Inn","lodging",3.3,"","thiruvananthapuram",8.5074639,76.9063089
"Natural Stone World","home goods store",3.8,"","thiruvananthapuram",8.5074962,76.90629919999999
"ശ്രീ ബാലസുബ്രഹ്മണ്യസ്വാമി മഹാക്ഷേത്രം, ചാക്ക","hindu temple",4.7,"","thiruvananthapuram",8.4939923,76.9205182
"Forhome","hardware store",4.4,"","thiruvananthapuram",8.5076464,76.9061736
"Fresh Smile Multispeciality Dental Clinic","dentist",4.8,"","thiruvananthapuram",8.5121066,76.9273729
"PNR HOMES","general contractor",4.1,"","thiruvananthapuram",8.497826499999999,76.9259214
"Super Gas Service - HP Gas Agency","point of interest",3.4,"","thiruvananthapuram",8.515725100000001,76.9197441
"Sree Chamundi Vidyapeedom","school",0,"","thiruvananthapuram",8.503331,76.905304
"Vaishnavi Motor Driving School","point of interest",4.7,"","thiruvananthapuram",8.4946115,76.92586779999999
"Genetika","point of interest",5,"","thiruvananthapuram",8.495905099999998,76.9245097
"SNDP Karayogam","point of interest",0,"","thiruvananthapuram",8.5116481,76.9078397
"FootPro Solutions Private Limited","point of interest",4.6,"","thiruvananthapuram",8.514692999999998,76.9217833
"Union Bank of India ATM","atm",5,"","thiruvananthapuram",8.4962004,76.90793169999999
"SBI ATM","atm",3.5,"","thiruvananthapuram",8.513593,76.909089
"Orgafresh","grocery or supermarket",3.7,"","thiruvananthapuram",8.501225,76.939763
"IMG Barton Hill Campus","point of interest",4.2,"","thiruvananthapuram",8.5061178,76.9412219
"Saraswathy Enterprises","home goods store",3.9,"","thiruvananthapuram",8.502153,76.9388099
"DSK ELECTRIC POWER","electrician",4.4,"","thiruvananthapuram",8.501600900000001,76.93987709999999
"Drugs Control Department","point of interest",4.6,"","thiruvananthapuram",8.499312499999998,76.9395625
"Quality Innovations & Pharmaceuticals","health",5,"","thiruvananthapuram",8.503159699999998,76.94138939999999
